/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='city', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=4, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.045, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_city_1713095995_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.34 	 0.17926038717296613	0.0800	0.0550	0.0400	0.0350	0.0320	0.0340	0.0250
0.39 	 0.20029082740882312	0.0700	0.0500	0.0500	0.0500	0.0480	0.0390	0.0315
0.47 	 0.2332373768961669	0.0600	0.0650	0.0600	0.0600	0.0620	0.0470	0.0350
0.49 	 0.2536200546924443	0.0700	0.0850	0.0667	0.0700	0.0700	0.0490	0.0360
0.49 	 0.28391755548909764	0.1200	0.1000	0.0867	0.0750	0.0780	0.0490	0.0370
0.47 	 0.2981795920503374	0.1400	0.1250	0.1033	0.0875	0.0720	0.0470	0.0380
0.54 	 0.3234349951834132	0.1500	0.1250	0.1033	0.0875	0.0760	0.0540	0.0375
0.55 	 0.33904506946874075	0.1800	0.1200	0.1133	0.0875	0.0800	0.0550	0.0370
0.51 	 0.33042740302072665	0.2000	0.1150	0.1033	0.0875	0.0780	0.0510	0.0370
0.54 	 0.3387525009672859	0.1900	0.1150	0.1067	0.0950	0.0800	0.0540	0.0370
0.54 	 0.3320773640556769	0.1700	0.1250	0.0967	0.0900	0.0800	0.0540	0.0370
0.55 	 0.3361926289580692	0.1700	0.1250	0.1033	0.0900	0.0820	0.0550	0.0380
0.54 	 0.3353508886135908	0.1600	0.1450	0.1067	0.0875	0.0840	0.0540	0.0380
0.54 	 0.3236942182067588	0.1400	0.1350	0.1000	0.0800	0.0840	0.0540	0.0370
0.54 	 0.31217591002264383	0.1200	0.1200	0.1000	0.0825	0.0800	0.0540	0.0355
0.53 	 0.329650065135438	0.1500	0.1450	0.1100	0.0925	0.0820	0.0530	0.0350
0.55 	 0.3276540211030412	0.1400	0.1300	0.1067	0.0900	0.0840	0.0550	0.0360
0.54 	 0.3281081999422609	0.1600	0.1250	0.1000	0.0850	0.0800	0.0540	0.0360
0.53 	 0.31782016412497266	0.1500	0.1150	0.0967	0.0825	0.0820	0.0530	0.0375
0.55 	 0.3385004511881723	0.1800	0.1250	0.0967	0.0875	0.0840	0.0550	0.0375
