/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='city', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=154, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.045, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_city_1713096812_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.23 	 0.08940363484788079	0.0000	0.0100	0.0200	0.0175	0.0160	0.0230	0.0215
0.32 	 0.1296960959982955	0.0000	0.0200	0.0300	0.0250	0.0280	0.0320	0.0275
0.37 	 0.1491709708120403	0.0000	0.0200	0.0333	0.0375	0.0360	0.0370	0.0305
0.43 	 0.18423538024540695	0.0200	0.0400	0.0433	0.0350	0.0380	0.0430	0.0310
0.43 	 0.18815012555730223	0.0100	0.0450	0.0433	0.0500	0.0520	0.0430	0.0335
0.45 	 0.21249490768775836	0.0400	0.0550	0.0533	0.0550	0.0540	0.0450	0.0355
0.47 	 0.22583081226535115	0.0500	0.0600	0.0600	0.0600	0.0560	0.0470	0.0365
0.51 	 0.24684890572421117	0.0600	0.0650	0.0733	0.0625	0.0560	0.0510	0.0355
0.53 	 0.25894299611982435	0.0800	0.0650	0.0600	0.0600	0.0620	0.0530	0.0355
0.51 	 0.261769888648729	0.0900	0.0650	0.0667	0.0625	0.0680	0.0510	0.0345
0.53 	 0.28680148206570716	0.1100	0.0850	0.0900	0.0700	0.0640	0.0530	0.0345
0.53 	 0.2874779668513321	0.1000	0.0950	0.0867	0.0700	0.0700	0.0530	0.0355
0.53 	 0.29437141196202676	0.1100	0.1050	0.0900	0.0700	0.0700	0.0530	0.0345
0.55 	 0.3051079100591941	0.1100	0.1050	0.0933	0.0825	0.0780	0.0550	0.0330
0.54 	 0.30490305787097666	0.1200	0.0950	0.1000	0.0825	0.0800	0.0540	0.0335
0.54 	 0.3078873082889696	0.1100	0.1100	0.0967	0.0925	0.0780	0.0540	0.0345
0.56 	 0.31698012733729597	0.1100	0.1100	0.1000	0.0975	0.0820	0.0560	0.0350
0.58 	 0.3182332694120855	0.1100	0.1100	0.1000	0.0850	0.0760	0.0580	0.0350
0.57 	 0.3252737654999623	0.1300	0.1150	0.1033	0.0850	0.0820	0.0570	0.0340
0.55 	 0.3306307886897961	0.1300	0.1350	0.1100	0.1000	0.0860	0.0550	0.0345
0.57 	 0.32975213038678597	0.1300	0.1200	0.1033	0.0975	0.0840	0.0570	0.0335
0.55 	 0.33075446792173496	0.1500	0.1300	0.1067	0.0900	0.0780	0.0550	0.0350
0.56 	 0.32756838271785305	0.1400	0.1150	0.1100	0.0925	0.0800	0.0560	0.0350
0.54 	 0.32087156210497925	0.1500	0.1050	0.1000	0.0975	0.0780	0.0540	0.0335
