/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='Yelp', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=4, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.035, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.005, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_Yelp_1713097988_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.15 	 0.08010358110444567	0.0300	0.0250	0.0233	0.0200	0.0180	0.0150	0.0180
0.24 	 0.13728816303673802	0.0700	0.0400	0.0367	0.0350	0.0300	0.0240	0.0200
0.28 	 0.16955861568383482	0.1000	0.0500	0.0433	0.0425	0.0360	0.0280	0.0215
0.32 	 0.20262605567402775	0.1100	0.0700	0.0667	0.0575	0.0500	0.0320	0.0230
0.36 	 0.2218062060068223	0.1200	0.0650	0.0600	0.0650	0.0640	0.0360	0.0235
0.41 	 0.28009796198854836	0.1800	0.1150	0.0867	0.0750	0.0660	0.0410	0.0280
0.44 	 0.29051572953534466	0.1800	0.1150	0.0867	0.0775	0.0660	0.0440	0.0300
0.45 	 0.3064598681401424	0.2000	0.1150	0.0933	0.0825	0.0740	0.0450	0.0315
0.49 	 0.357285518909233	0.2700	0.1450	0.1067	0.0875	0.0760	0.0490	0.0325
0.48 	 0.3589693819952743	0.2700	0.1450	0.1100	0.0950	0.0800	0.0480	0.0325
0.58 	 0.4058175716661154	0.2900	0.1650	0.1233	0.0975	0.0780	0.0580	0.0345
0.59 	 0.41407386461833634	0.2900	0.1600	0.1267	0.1050	0.0920	0.0590	0.0360
0.6 	 0.4337668536414691	0.3200	0.1750	0.1300	0.1100	0.0940	0.0600	0.0350
0.61 	 0.44530277288205833	0.3300	0.1750	0.1367	0.1150	0.1020	0.0610	0.0360
0.58 	 0.43398782176681466	0.3000	0.1900	0.1567	0.1200	0.1040	0.0580	0.0365
0.62 	 0.4621589804548434	0.3400	0.1900	0.1600	0.1225	0.1020	0.0620	0.0355
0.62 	 0.45467608695767064	0.3100	0.1950	0.1633	0.1250	0.1020	0.0620	0.0380
0.61 	 0.4804379523926424	0.3700	0.2150	0.1633	0.1275	0.1040	0.0610	0.0370
0.61 	 0.4826517194972687	0.3700	0.2150	0.1700	0.1300	0.1080	0.0610	0.0390
0.64 	 0.4915286991747255	0.3600	0.2250	0.1700	0.1300	0.1100	0.0640	0.0390
0.65 	 0.5100878847394139	0.3900	0.2400	0.1733	0.1300	0.1100	0.0650	0.0400
0.63 	 0.4928268827136517	0.3700	0.2200	0.1733	0.1350	0.1100	0.0630	0.0390
0.64 	 0.5040838620015626	0.3800	0.2350	0.1767	0.1325	0.1100	0.0640	0.0400
0.67 	 0.510314178370314	0.3800	0.2350	0.1700	0.1275	0.1100	0.0670	0.0395
0.65 	 0.5081008065949192	0.3800	0.2350	0.1733	0.1325	0.1160	0.0650	0.0405
0.67 	 0.5237864001773009	0.4000	0.2350	0.1767	0.1375	0.1180	0.0670	0.0405
0.65 	 0.5173569718426816	0.4000	0.2400	0.1767	0.1325	0.1140	0.0650	0.0410
0.67 	 0.5283760105005871	0.4100	0.2450	0.1733	0.1350	0.1140	0.0670	0.0395
0.65 	 0.5125653048871806	0.3900	0.2300	0.1733	0.1375	0.1180	0.0650	0.0410
0.66 	 0.5260351740581298	0.4000	0.2450	0.1833	0.1400	0.1180	0.0660	0.0410
0.66 	 0.5335993312619703	0.4300	0.2450	0.1733	0.1350	0.1180	0.0660	0.0410
0.67 	 0.5423709021036922	0.4400	0.2500	0.1733	0.1375	0.1180	0.0670	0.0395
0.67 	 0.5487529233804583	0.4500	0.2550	0.1800	0.1400	0.1180	0.0670	0.0405
0.66 	 0.5381712632735254	0.4300	0.2500	0.1833	0.1400	0.1200	0.0660	0.0405
0.66 	 0.5406120327368946	0.4300	0.2550	0.1867	0.1425	0.1200	0.0660	0.0405
0.67 	 0.5465979652331324	0.4400	0.2500	0.1867	0.1425	0.1220	0.0670	0.0410
0.68 	 0.5462943224550134	0.4300	0.2550	0.1833	0.1425	0.1220	0.0680	0.0400
0.68 	 0.5564657460355773	0.4500	0.2550	0.1900	0.1475	0.1220	0.0680	0.0405
0.68 	 0.5512659529566946	0.4400	0.2550	0.1867	0.1425	0.1220	0.0680	0.0395
0.65 	 0.5337538495931313	0.4200	0.2500	0.1867	0.1450	0.1220	0.0650	0.0395
0.68 	 0.5600080992341084	0.4500	0.2650	0.1933	0.1475	0.1200	0.0680	0.0395
0.66 	 0.5515810656117182	0.4500	0.2550	0.1933	0.1475	0.1220	0.0660	0.0395
0.67 	 0.5494118220454659	0.4400	0.2550	0.1900	0.1450	0.1220	0.0670	0.0405
0.68 	 0.5501006089029661	0.4300	0.2550	0.1933	0.1475	0.1220	0.0680	0.0410
0.67 	 0.5569683901904199	0.4500	0.2600	0.1933	0.1500	0.1240	0.0670	0.0395
0.68 	 0.5605094373243058	0.4500	0.2600	0.1933	0.1525	0.1260	0.0680	0.0400
0.66 	 0.558851665781171	0.4600	0.2650	0.1933	0.1475	0.1260	0.0660	0.0400
0.66 	 0.5413287983477745	0.4200	0.2550	0.1900	0.1475	0.1260	0.0660	0.0395
0.68 	 0.5552490254239772	0.4400	0.2600	0.1900	0.1475	0.1260	0.0680	0.0405
0.67 	 0.5587185876261999	0.4500	0.2650	0.1933	0.1500	0.1260	0.0670	0.0400
0.66 	 0.5524009057406307	0.4500	0.2550	0.1900	0.1475	0.1260	0.0660	0.0395
0.66 	 0.5687739481176528	0.4800	0.2750	0.1933	0.1475	0.1240	0.0660	0.0395
0.67 	 0.5755264098289655	0.4900	0.2750	0.1900	0.1500	0.1260	0.0670	0.0395
0.69 	 0.5461063520210665	0.4200	0.2500	0.1800	0.1450	0.1240	0.0690	0.0395
0.67 	 0.5722314644824252	0.4800	0.2700	0.1967	0.1525	0.1260	0.0670	0.0395
0.67 	 0.5778156120574054	0.4900	0.2750	0.2000	0.1525	0.1260	0.0670	0.0395
0.67 	 0.5804169276554482	0.4900	0.2800	0.2000	0.1575	0.1280	0.0670	0.0395
0.66 	 0.5747790537276349	0.4900	0.2750	0.1967	0.1550	0.1260	0.0660	0.0395
0.67 	 0.5730341810752088	0.4900	0.2700	0.1900	0.1450	0.1240	0.0670	0.0395
0.67 	 0.5726697019908138	0.4800	0.2700	0.1967	0.1550	0.1260	0.0670	0.0395
0.66 	 0.5793542426807566	0.5000	0.2750	0.2000	0.1525	0.1280	0.0660	0.0395
0.67 	 0.579927230856672	0.4900	0.2800	0.2033	0.1525	0.1260	0.0670	0.0400
0.68 	 0.5864492417433946	0.5100	0.2750	0.1933	0.1500	0.1240	0.0680	0.0395
0.68 	 0.5817981536412465	0.5000	0.2700	0.1933	0.1500	0.1280	0.0680	0.0395
0.68 	 0.5813826105956954	0.5000	0.2700	0.1933	0.1500	0.1260	0.0680	0.0395
0.68 	 0.5857571732502711	0.5000	0.2750	0.2033	0.1550	0.1260	0.0680	0.0390
0.67 	 0.5762580322350247	0.4900	0.2750	0.1967	0.1500	0.1240	0.0670	0.0395
0.68 	 0.5900127614937919	0.5100	0.2800	0.1967	0.1525	0.1300	0.0680	0.0400
0.68 	 0.5839458933648608	0.5000	0.2700	0.2000	0.1525	0.1280	0.0680	0.0395
0.67 	 0.5762452003234042	0.4900	0.2700	0.1967	0.1525	0.1260	0.0670	0.0390
0.66 	 0.5767350530594377	0.5000	0.2750	0.1967	0.1500	0.1240	0.0660	0.0400
0.68 	 0.5772680672991294	0.4900	0.2750	0.1933	0.1475	0.1220	0.0680	0.0395
0.68 	 0.5983419598620746	0.5300	0.2800	0.2033	0.1550	0.1260	0.0680	0.0390
0.67 	 0.5939968062945477	0.5300	0.2800	0.2000	0.1525	0.1260	0.0670	0.0395
0.69 	 0.6027415420803928	0.5300	0.2900	0.2033	0.1525	0.1260	0.0690	0.0395
0.67 	 0.5908287736263804	0.5200	0.2850	0.2000	0.1500	0.1260	0.0670	0.0395
0.68 	 0.5973519504392456	0.5300	0.2800	0.2033	0.1525	0.1260	0.0680	0.0395
0.67 	 0.5938024707663162	0.5200	0.2850	0.2033	0.1550	0.1300	0.0670	0.0390
0.68 	 0.5994180712982763	0.5300	0.2850	0.2033	0.1575	0.1260	0.0680	0.0400
0.69 	 0.5964755001165253	0.5200	0.2800	0.2000	0.1500	0.1260	0.0690	0.0395
0.67 	 0.5979442426506106	0.5300	0.2900	0.2033	0.1550	0.1280	0.0670	0.0390
0.68 	 0.5827803500904739	0.5000	0.2750	0.1967	0.1500	0.1240	0.0680	0.0395
0.69 	 0.5944679686110892	0.5100	0.2900	0.2000	0.1500	0.1260	0.0690	0.0400
0.68 	 0.5949705455106747	0.5200	0.2850	0.2033	0.1525	0.1260	0.0680	0.0395
0.67 	 0.5872510082313446	0.5100	0.2800	0.2000	0.1550	0.1280	0.0670	0.0390
0.68 	 0.5912798430463895	0.5100	0.2850	0.2033	0.1525	0.1260	0.0680	0.0395
0.7 	 0.5994349709196906	0.5200	0.2800	0.2000	0.1550	0.1280	0.0700	0.0390
0.67 	 0.592964341175132	0.5300	0.2800	0.2000	0.1500	0.1240	0.0670	0.0390
0.68 	 0.5910511045086424	0.5100	0.2850	0.2033	0.1525	0.1260	0.0680	0.0395
0.67 	 0.5879630868884844	0.5100	0.2850	0.2033	0.1525	0.1240	0.0670	0.0390
0.69 	 0.5990977003132598	0.5300	0.2850	0.1967	0.1500	0.1240	0.0690	0.0390
0.67 	 0.5903189357418827	0.5200	0.2850	0.2000	0.1500	0.1240	0.0670	0.0395
0.67 	 0.5836318388879115	0.5100	0.2700	0.2000	0.1525	0.1280	0.0670	0.0390
0.66 	 0.5956428953312491	0.5300	0.2950	0.2033	0.1525	0.1260	0.0660	0.0385
0.66 	 0.5974372663784481	0.5400	0.2900	0.2033	0.1525	0.1260	0.0660	0.0395
0.66 	 0.5862132847819358	0.5200	0.2800	0.2000	0.1500	0.1240	0.0660	0.0385
0.68 	 0.6105531318302808	0.5500	0.3000	0.2033	0.1550	0.1260	0.0680	0.0395
0.68 	 0.5905955875268676	0.5100	0.2800	0.2033	0.1550	0.1280	0.0680	0.0390
0.66 	 0.6045636743961413	0.5600	0.2900	0.2000	0.1550	0.1260	0.0660	0.0395
0.67 	 0.5893501020877173	0.5100	0.2900	0.2033	0.1525	0.1260	0.0670	0.0385
0.66 	 0.5989605104465702	0.5400	0.2950	0.2033	0.1525	0.1260	0.0660	0.0385

Process finished with exit code 0
