/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='Yelp', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=4, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.035, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_Yelp_1713098885_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.16 	 0.08366565297552589	0.0300	0.0250	0.0233	0.0200	0.0180	0.0160	0.0175
0.24 	 0.1381466555599699	0.0700	0.0400	0.0400	0.0375	0.0300	0.0240	0.0190
0.29 	 0.16862085162556398	0.1000	0.0500	0.0367	0.0400	0.0360	0.0290	0.0215
0.31 	 0.1802568440255676	0.0900	0.0500	0.0500	0.0475	0.0440	0.0310	0.0220
0.35 	 0.21080110039684005	0.1100	0.0650	0.0533	0.0550	0.0600	0.0350	0.0230
0.38 	 0.2577922980291261	0.1600	0.1050	0.0767	0.0675	0.0660	0.0380	0.0265
0.39 	 0.2621301906117409	0.1600	0.1000	0.0833	0.0725	0.0640	0.0390	0.0300
0.44 	 0.2877285356421706	0.1700	0.1100	0.0933	0.0775	0.0660	0.0440	0.0315
0.49 	 0.35722003582053274	0.2700	0.1450	0.1067	0.0925	0.0740	0.0490	0.0325
0.5 	 0.35729542402165015	0.2600	0.1400	0.1100	0.0900	0.0780	0.0500	0.0315
0.55 	 0.39128294198230984	0.2900	0.1550	0.1167	0.0950	0.0800	0.0550	0.0335
0.57 	 0.40791868086775396	0.3000	0.1600	0.1233	0.1025	0.0900	0.0570	0.0345
0.59 	 0.42809536277831084	0.3300	0.1700	0.1233	0.1050	0.0880	0.0590	0.0345
