nohup: ignoring input
2
Namespace(Layers=2, alpha=0.5, batch=4096, dataset='CiaoDVD', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.055, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.043, seed=3, ssl_beta=0.32, ssl_iSamp=512, ssl_ineg=0.035, ssl_ireg=0.05, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.055, ssl_ureg=0.04, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_CiaoDVD_1712802734_hide_dim_32_lr_0.055_reg_0.043_topK_20-ssl_ureg_0.04-ssl_ireg_0.05
0.5068 	 0.8746464646464648 	 0.50879156 	 0.5044	0.49 	 0.26850063254168693	0.1000	0.0850	0.0700	0.0775	0.0680	0.0490	0.0400
0.507 	 0.8834343434343432 	 0.5075256 	 0.5074	0.59 	 0.3548877980501884	0.1700	0.1400	0.1033	0.0925	0.0880	0.0590	0.0380
0.5104 	 0.8778787878787879 	 0.50983634 	 0.5083	0.63 	 0.373041435085944	0.1900	0.1200	0.1133	0.1025	0.0860	0.0630	0.0380
0.5112 	 0.891111111111111 	 0.51312132 	 0.5099	0.65 	 0.38322480939207265	0.1800	0.1300	0.1167	0.1050	0.0940	0.0650	0.0410
0.512 	 0.8842424242424243 	 0.51606612 	 0.5115	0.67 	 0.36900417298418525	0.1400	0.1250	0.0967	0.1000	0.0940	0.0670	0.0405
0.5092 	 0.868989898989899 	 0.5155059800000001 	 0.5103	0.62 	 0.37388956372387555	0.1800	0.1450	0.1133	0.0950	0.0900	0.0620	0.0385
0.5088 	 0.8687878787878788 	 0.51281738 	 0.5115	0.64 	 0.3562575742688463	0.1400	0.1300	0.1033	0.0925	0.0880	0.0640	0.0395
0.5084 	 0.8689898989898991 	 0.5122112000000001 	 0.5123	0.66 	 0.36494756346251156	0.1600	0.0950	0.1000	0.0975	0.0880	0.0660	0.0385
0.51 	 0.8616161616161618 	 0.51055648 	 0.5132	0.61 	 0.3502783243189097	0.1400	0.1350	0.1100	0.0900	0.0840	0.0610	0.0385
0.5042 	 0.8527272727272727 	 0.5091507200000001 	 0.5157	0.62 	 0.36022262937776117	0.1700	0.1200	0.1033	0.0950	0.0880	0.0620	0.0365
0.5068 	 0.8406060606060605 	 0.51035224 	 0.5115	0.59 	 0.33878722993190047	0.1500	0.1100	0.1000	0.0975	0.0840	0.0590	0.0375
0.5096 	 0.8411111111111111 	 0.51219012 	 0.5095	0.6 	 0.3332071621501194	0.0900	0.1400	0.1167	0.1000	0.0860	0.0600	0.0360
0.5102 	 0.8393939393939395 	 0.50950204 	 0.5083	0.6 	 0.35403329050423415	0.1400	0.1200	0.1300	0.1100	0.1000	0.0600	0.0350
0.5118 	 0.8343434343434343 	 0.51151442 	 0.5095	0.58 	 0.34096532043249567	0.1500	0.1150	0.1067	0.1025	0.0900	0.0580	0.0365
0.5136 	 0.8449494949494949 	 0.5108326599999999 	 0.5088	0.6 	 0.3421723850847421	0.1500	0.1050	0.1033	0.0875	0.0860	0.0600	0.0370
0.5108 	 0.8426262626262627 	 0.51006004 	 0.5089	0.61 	 0.359034249825865	0.1500	0.1300	0.1200	0.1000	0.0880	0.0610	0.0380
0.5108 	 0.8390909090909092 	 0.50851476 	 0.5093	0.6 	 0.3414769617512543	0.1400	0.1150	0.1000	0.0950	0.0920	0.0600	0.0380
0.5112 	 0.8348484848484847 	 0.50929824 	 0.5091	0.58 	 0.3445691295027447	0.1500	0.1250	0.1200	0.0975	0.0860	0.0580	0.0370
0.511 	 0.8329292929292929 	 0.50878154 	 0.5088	0.58 	 0.3633344328274842	0.1700	0.1450	0.1300	0.1075	0.0900	0.0580	0.0355
0.5068 	 0.8271717171717171 	 0.50873608 	 0.5109	0.54 	 0.3375776932803805	0.1600	0.1400	0.1167	0.0975	0.0820	0.0540	0.0365
0.5004 	 0.8249494949494948 	 0.5056375200000001 	 0.5094	0.52 	 0.3321023632868586	0.1800	0.1300	0.1033	0.0975	0.0800	0.0520	0.0365
0.5074 	 0.837979797979798 	 0.50709808 	 0.5044	0.56 	 0.3655572270210438	0.2000	0.1450	0.1300	0.1000	0.0860	0.0560	0.0360
0.5108 	 0.8362626262626262 	 0.50697072 	 0.5076	0.59 	 0.3511630886278197	0.1600	0.1200	0.1033	0.1075	0.0940	0.0590	0.0370
