nohup: ignoring input
2
Namespace(Layers=2, alpha=0.5, batch=4096, dataset='CiaoDVD', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.055, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.043, seed=3, ssl_beta=0.32, ssl_iSamp=512, ssl_ineg=0.045, ssl_ireg=0.05, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.04, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_CiaoDVD_1712843271_hide_dim_32_lr_0.055_reg_0.043_topK_20-ssl_ureg_0.04-ssl_ireg_0.05
0.5086 	 0.8321212121212122 	 0.51043532 	 0.5082	0.59 	 0.34654037851858716	0.1300	0.1300	0.1200	0.1075	0.0980	0.0590	0.0355
0.5118 	 0.8306060606060605 	 0.5124972400000001 	 0.51	0.59 	 0.332637137681087	0.1300	0.0950	0.1033	0.1075	0.0920	0.0590	0.0370
0.5124 	 0.838080808080808 	 0.51211684 	 0.5095	0.64 	 0.35111444766636624	0.1400	0.1050	0.1033	0.0900	0.0860	0.0640	0.0375
0.513 	 0.8354545454545454 	 0.5111314 	 0.5105	0.59 	 0.35036223215308276	0.1500	0.1350	0.1133	0.0950	0.0860	0.0590	0.0380
0.506 	 0.8371717171717172 	 0.5091060599999999 	 0.5112	0.61 	 0.3504196280995655	0.1500	0.1150	0.1067	0.1025	0.0900	0.0610	0.0380
0.5144 	 0.8321212121212119 	 0.51034598 	 0.5106	0.6 	 0.3495128427986189	0.1500	0.1300	0.1133	0.0950	0.0840	0.0600	0.0380
0.5104 	 0.8283838383838383 	 0.50961632 	 0.5107	0.63 	 0.3809191712500987	0.1800	0.1450	0.1233	0.1075	0.0900	0.0630	0.0365
0.508 	 0.8206060606060607 	 0.50966318 	 0.5096	0.54 	 0.32919933300620097	0.1500	0.1350	0.1067	0.0900	0.0760	0.0540	0.0365
0.5018 	 0.8207070707070706 	 0.5067645 	 0.5074	0.54 	 0.32732416814098064	0.1500	0.1250	0.1067	0.0925	0.0840	0.0540	0.0375
0.5094 	 0.8336363636363636 	 0.50899944 	 0.5054	0.58 	 0.3578336564955515	0.1800	0.1250	0.1100	0.1050	0.0920	0.0580	0.0375
0.5142 	 0.8332323232323232 	 0.50893882 	 0.5093	0.58 	 0.3390775641583722	0.1500	0.1150	0.0933	0.0950	0.0880	0.0580	0.0370
0.5142 	 0.8304040404040403 	 0.50804238 	 0.508	0.62 	 0.3727529384273837	0.1800	0.1400	0.1133	0.0950	0.0920	0.0620	0.0360
0.5148 	 0.8295959595959596 	 0.50935124 	 0.5058	0.6 	 0.35188525018761463	0.1200	0.1550	0.1200	0.1025	0.0940	0.0600	0.0360
0.5144 	 0.8355555555555554 	 0.5101243200000001 	 0.5077	0.58 	 0.37447996023017055	0.2000	0.1400	0.1167	0.1125	0.1020	0.0580	0.0365
0.5044 	 0.8333333333333333 	 0.50624968 	 0.5062	0.58 	 0.35193918072105745	0.1800	0.1150	0.1100	0.0975	0.0840	0.0580	0.0365
0.5032 	 0.8298989898989899 	 0.50636954 	 0.5063	0.61 	 0.3621584629297857	0.1800	0.1200	0.1100	0.0975	0.0900	0.0610	0.0375
0.5086 	 0.8275757575757575 	 0.50856804 	 0.507	0.62 	 0.3651406200897342	0.1800	0.1300	0.1067	0.0900	0.0820	0.0620	0.0365
0.5032 	 0.8285858585858585 	 0.5077273600000001 	 0.5063	0.63 	 0.39508453268596205	0.2000	0.1650	0.1333	0.1050	0.0940	0.0630	0.0365
0.5084 	 0.8256565656565655 	 0.50830266 	 0.5085	0.66 	 0.39247639511266774	0.1800	0.1450	0.1200	0.1075	0.0960	0.0660	0.0365
0.5038 	 0.8323232323232324 	 0.50839508 	 0.5051	0.64 	 0.38810166945847674	0.1900	0.1400	0.1200	0.1075	0.0900	0.0640	0.0375
0.5068 	 0.8316161616161615 	 0.5078519800000001 	 0.5059	0.65 	 0.38398603771595446	0.1900	0.1250	0.1100	0.1075	0.0900	0.0650	0.0380
0.5126 	 0.8323232323232322 	 0.5099476399999999 	 0.5084	0.64 	 0.38441366916015585	0.2000	0.1350	0.1067	0.0975	0.0880	0.0640	0.0380
0.5094 	 0.8265656565656566 	 0.5082606599999999 	 0.5085	0.63 	 0.3782874981236946	0.1800	0.1400	0.1133	0.1000	0.0960	0.0630	0.0365
0.5054 	 0.8228282828282826 	 0.50854292 	 0.508	0.65 	 0.40425945533230456	0.2300	0.1450	0.1267	0.1000	0.0880	0.0650	0.0365
0.509 	 0.8223232323232321 	 0.5064103 	 0.5083	0.62 	 0.38029053141275865	0.1900	0.1400	0.1233	0.1075	0.0940	0.0620	0.0360
0.509 	 0.8252525252525251 	 0.5064693 	 0.5046	0.59 	 0.3707579382947263	0.1800	0.1450	0.1233	0.1125	0.0960	0.0590	0.0370
0.5064 	 0.8288888888888889 	 0.5062006 	 0.5074	0.63 	 0.3912203173433732	0.2100	0.1400	0.1200	0.1075	0.0960	0.0630	0.0365
0.509 	 0.8260606060606059 	 0.50702136 	 0.5065	0.64 	 0.39647413285084887	0.2200	0.1450	0.1167	0.1000	0.0880	0.0640	0.0375
0.5074 	 0.8268686868686868 	 0.5067766 	 0.5065	0.65 	 0.407471516634647	0.2300	0.1550	0.1200	0.1000	0.0880	0.0650	0.0360
0.5014 	 0.8225252525252523 	 0.50666368 	 0.5073	0.65 	 0.4038433599765683	0.2200	0.1550	0.1167	0.1025	0.0940	0.0650	0.0350
0.506 	 0.8284848484848485 	 0.5064364 	 0.5062	0.65 	 0.4097608853718153	0.2300	0.1550	0.1233	0.1075	0.0960	0.0650	0.0370
0.5064 	 0.825959595959596 	 0.50715414 	 0.5069	0.62 	 0.398111654837993	0.2200	0.1500	0.1300	0.1125	0.0960	0.0620	0.0380
0.5064 	 0.8249494949494948 	 0.50810616 	 0.5093	0.61 	 0.3933819901149107	0.2200	0.1600	0.1200	0.1050	0.0940	0.0610	0.0375
0.5086 	 0.8262626262626261 	 0.50819878 	 0.5081	0.6 	 0.368960352065265	0.1700	0.1500	0.1233	0.1025	0.0920	0.0600	0.0365
0.5078 	 0.8273737373737373 	 0.50811786 	 0.5056	0.64 	 0.39957658731843076	0.2100	0.1550	0.1167	0.1100	0.0980	0.0640	0.0360
0.5082 	 0.8275757575757575 	 0.50790764 	 0.5061	0.63 	 0.4114386645148506	0.2400	0.1600	0.1233	0.1050	0.1060	0.0630	0.0355
0.5098 	 0.8339393939393939 	 0.50824322 	 0.5068	0.62 	 0.41919109609900707	0.2600	0.1600	0.1333	0.1150	0.1000	0.0620	0.0370
0.514 	 0.832121212121212 	 0.5079194199999999 	 0.5079	0.62 	 0.3823309130872374	0.1900	0.1300	0.1300	0.1100	0.0940	0.0620	0.0370
0.5088 	 0.8343434343434343 	 0.50658198 	 0.5071	0.62 	 0.38474772179741173	0.2100	0.1350	0.1133	0.1025	0.0940	0.0620	0.0375
0.5082 	 0.8317171717171716 	 0.50583708 	 0.5065	0.64 	 0.39302406540646045	0.2100	0.1400	0.1200	0.1000	0.0960	0.0640	0.0365
0.509 	 0.8343434343434342 	 0.50631098 	 0.5068	0.63 	 0.40436684616890234	0.2300	0.1550	0.1233	0.1100	0.0960	0.0630	0.0360
0.5068 	 0.8350505050505049 	 0.50641044 	 0.5065	0.61 	 0.38431457611028763	0.2100	0.1400	0.1233	0.1000	0.0900	0.0610	0.0360
0.5074 	 0.8342424242424241 	 0.50603614 	 0.5071	0.6 	 0.38572261604671476	0.2200	0.1450	0.1233	0.0975	0.0900	0.0600	0.0365
0.5076 	 0.836060606060606 	 0.5062205 	 0.5069	0.6 	 0.3919767097504345	0.2300	0.1450	0.1267	0.1075	0.0920	0.0600	0.0360
0.5108 	 0.8334343434343434 	 0.50659224 	 0.5075	0.61 	 0.3936278497233696	0.2300	0.1500	0.1267	0.1075	0.0900	0.0610	0.0370
0.5072 	 0.8353535353535352 	 0.50636456 	 0.505	0.61 	 0.39809600387523764	0.2300	0.1550	0.1267	0.1100	0.0960	0.0610	0.0355
0.5052 	 0.8372727272727272 	 0.5063786800000001 	 0.5053	0.63 	 0.4011087940071418	0.2300	0.1500	0.1233	0.1025	0.0920	0.0630	0.0370
0.5062 	 0.8345454545454544 	 0.50638062 	 0.504	0.63 	 0.3916134056395567	0.2200	0.1450	0.1167	0.0975	0.0920	0.0630	0.0355
0.5092 	 0.8388888888888889 	 0.50662412 	 0.5051	0.64 	 0.3982368717504782	0.2300	0.1350	0.1167	0.1075	0.0900	0.0640	0.0370
0.5064 	 0.8382828282828282 	 0.50549862 	 0.5051	0.63 	 0.40421457663601484	0.2400	0.1450	0.1233	0.1100	0.0920	0.0630	0.0365
0.5084 	 0.8383838383838383 	 0.50627836 	 0.5052	0.62 	 0.4095912278952726	0.2500	0.1550	0.1300	0.1075	0.0960	0.0620	0.0355
0.5046 	 0.8363636363636363 	 0.50502644 	 0.5049	0.62 	 0.3963452783429288	0.2200	0.1600	0.1233	0.1000	0.0920	0.0620	0.0360
0.5044 	 0.8377777777777777 	 0.50516436 	 0.5058	0.6 	 0.3936826158877294	0.2300	0.1550	0.1233	0.0950	0.1000	0.0600	0.0355
0.5058 	 0.8416161616161615 	 0.50524896 	 0.5045	0.63 	 0.4132972715125106	0.2400	0.1700	0.1300	0.1050	0.0980	0.0630	0.0355
0.5028 	 0.8388888888888889 	 0.50486904 	 0.5056	0.64 	 0.4060967481696918	0.2300	0.1500	0.1267	0.1075	0.0960	0.0640	0.0365
0.5032 	 0.8359595959595958 	 0.50434706 	 0.5053	0.62 	 0.38949891221611266	0.2000	0.1550	0.1200	0.1075	0.0980	0.0620	0.0365
0.5048 	 0.8397979797979798 	 0.50479304 	 0.5062	0.63 	 0.4058286180861512	0.2400	0.1400	0.1267	0.1125	0.0960	0.0630	0.0365
0.5034 	 0.838989898989899 	 0.50464162 	 0.5062	0.63 	 0.4044925101886166	0.2300	0.1500	0.1267	0.1125	0.0960	0.0630	0.0360
0.5034 	 0.8397979797979797 	 0.50468848 	 0.506	0.64 	 0.4113975965907325	0.2400	0.1550	0.1267	0.1075	0.0960	0.0640	0.0360
0.5032 	 0.8377777777777777 	 0.50448574 	 0.5057	0.63 	 0.4049316492156214	0.2300	0.1500	0.1300	0.1125	0.0960	0.0630	0.0360
0.5044 	 0.842222222222222 	 0.5045278 	 0.5048	0.64 	 0.41201209845180686	0.2300	0.1600	0.1267	0.1150	0.1000	0.0640	0.0365
0.5032 	 0.8412121212121213 	 0.50419184 	 0.5051	0.65 	 0.4095105757361735	0.2200	0.1550	0.1333	0.1125	0.0980	0.0650	0.0360
0.5046 	 0.8417171717171715 	 0.5042456 	 0.5042	0.64 	 0.40675496572168457	0.2300	0.1500	0.1267	0.1075	0.0960	0.0640	0.0360
0.5068 	 0.8394949494949493 	 0.50416492 	 0.5053	0.65 	 0.40215967824404153	0.2100	0.1500	0.1233	0.1125	0.0960	0.0650	0.0355
0.506 	 0.8364646464646464 	 0.5041331800000001 	 0.5054	0.64 	 0.4000811918884877	0.2100	0.1550	0.1300	0.1075	0.0920	0.0640	0.0355
0.5008 	 0.8393939393939394 	 0.5043958399999999 	 0.5041	0.64 	 0.40686457423261474	0.2300	0.1450	0.1300	0.1100	0.1020	0.0640	0.0365
0.5036 	 0.8381818181818181 	 0.5047071999999999 	 0.5056	0.66 	 0.4103279037029823	0.2300	0.1450	0.1233	0.1075	0.0980	0.0660	0.0350
0.5054 	 0.8402020202020202 	 0.50487024 	 0.5042	0.65 	 0.4041133635907027	0.2200	0.1450	0.1200	0.1050	0.1020	0.0650	0.0360
0.506 	 0.8373737373737373 	 0.50470622 	 0.5058	0.66 	 0.4085095385581856	0.2200	0.1450	0.1200	0.1150	0.1000	0.0660	0.0365
0.5038 	 0.8379797979797979 	 0.50489076 	 0.5045	0.65 	 0.4012918751582822	0.2100	0.1400	0.1233	0.1125	0.1000	0.0650	0.0365
0.506 	 0.8375757575757575 	 0.50520188 	 0.5056	0.66 	 0.40646529576577656	0.2100	0.1450	0.1267	0.1125	0.1040	0.0660	0.0365
0.5064 	 0.837070707070707 	 0.50513396 	 0.5052	0.66 	 0.4132043792047682	0.2300	0.1450	0.1233	0.1125	0.1020	0.0660	0.0365
0.5042 	 0.8377777777777777 	 0.5049409 	 0.5055	0.63 	 0.4001029995914442	0.2200	0.1400	0.1200	0.1200	0.1040	0.0630	0.0370
0.5018 	 0.8377777777777777 	 0.50510846 	 0.5049	0.65 	 0.4142595387870213	0.2400	0.1450	0.1233	0.1175	0.1020	0.0650	0.0360
0.5056 	 0.8384848484848484 	 0.50542064 	 0.5041	0.6 	 0.40576843715513716	0.2500	0.1550	0.1300	0.1100	0.1020	0.0600	0.0360
0.507 	 0.8386868686868687 	 0.5061114 	 0.5037	0.62 	 0.4126073807317951	0.2500	0.1550	0.1333	0.1125	0.1020	0.0620	0.0365
0.5072 	 0.8377777777777777 	 0.50582326 	 0.5041	0.64 	 0.4154127377498283	0.2400	0.1500	0.1333	0.1175	0.1040	0.0640	0.0365
0.5052 	 0.8385858585858585 	 0.50541724 	 0.5052	0.63 	 0.41534767136661643	0.2500	0.1550	0.1300	0.1175	0.1020	0.0630	0.0355
0.5056 	 0.8395959595959596 	 0.50561598 	 0.5042	0.65 	 0.410793350491231	0.2200	0.1550	0.1300	0.1150	0.1020	0.0650	0.0360
0.5036 	 0.8398989898989897 	 0.50577596 	 0.507	0.64 	 0.4124358509235826	0.2200	0.1650	0.1367	0.1200	0.1020	0.0640	0.0360
0.5066 	 0.8381818181818181 	 0.5057231200000001 	 0.5051	0.67 	 0.4248559237237321	0.2400	0.1600	0.1300	0.1175	0.1000	0.0670	0.0360
0.5048 	 0.8402020202020201 	 0.50598296 	 0.5056	0.64 	 0.41791487440291486	0.2300	0.1700	0.1367	0.1175	0.1040	0.0640	0.0355
0.5042 	 0.8413131313131312 	 0.5059821 	 0.5053	0.67 	 0.4284346578926413	0.2300	0.1700	0.1433	0.1175	0.1060	0.0670	0.0360
0.5062 	 0.838080808080808 	 0.5059047600000001 	 0.5056	0.67 	 0.420785752215547	0.2300	0.1550	0.1300	0.1150	0.1040	0.0670	0.0355
0.506 	 0.8392929292929293 	 0.50557998 	 0.506	0.65 	 0.4240784150223826	0.2400	0.1650	0.1367	0.1200	0.1040	0.0650	0.0350
0.5094 	 0.8402020202020202 	 0.50614584 	 0.5059	0.63 	 0.4185755737152706	0.2400	0.1750	0.1300	0.1150	0.1060	0.0630	0.0360
0.5042 	 0.8398989898989899 	 0.5054580200000001 	 0.5061	0.63 	 0.4086433954831691	0.2200	0.1650	0.1333	0.1175	0.1020	0.0630	0.0360
0.5078 	 0.8403030303030302 	 0.50520398 	 0.5055	0.65 	 0.42280985526842263	0.2400	0.1700	0.1300	0.1150	0.1060	0.0650	0.0355
0.5064 	 0.8371717171717171 	 0.50553244 	 0.5054	0.67 	 0.41912250067032475	0.2300	0.1600	0.1267	0.1150	0.0960	0.0670	0.0355
