nohup: ignoring input
2
Namespace(Layers=2, alpha=0.5, batch=4096, dataset='CiaoDVD', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.055, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.043, seed=3, ssl_beta=0.32, ssl_iSamp=512, ssl_ineg=0.035, ssl_ireg=0.05, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.04, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_CiaoDVD_1712757535_hide_dim_32_lr_0.055_reg_0.043_topK_20-ssl_ureg_0.04-ssl_ireg_0.05
0.5074 	 0.8768686868686868 	 0.50878572 	 0.504	0.49 	 0.2734478077074701	0.1100	0.0850	0.0767	0.0750	0.0680	0.0490	0.0400
0.505 	 0.8849494949494948 	 0.5075944 	 0.5065	0.6 	 0.3480977344262529	0.1500	0.1350	0.1033	0.0900	0.0880	0.0600	0.0380
0.51 	 0.8784848484848485 	 0.50963856 	 0.5064	0.63 	 0.37266170315493774	0.1800	0.1350	0.1133	0.1000	0.0860	0.0630	0.0375
0.5132 	 0.8895959595959597 	 0.51310956 	 0.5096	0.65 	 0.37695658692888473	0.1700	0.1250	0.1133	0.1025	0.0920	0.0650	0.0395
0.51 	 0.8839393939393939 	 0.5159846 	 0.5119	0.67 	 0.3646939747363588	0.1300	0.1250	0.1033	0.0950	0.0880	0.0670	0.0405
0.5082 	 0.8702020202020202 	 0.5152845199999999 	 0.5099	0.62 	 0.3739594258525919	0.1800	0.1450	0.1167	0.0975	0.0880	0.0620	0.0385
0.512 	 0.8683838383838384 	 0.5123167000000001 	 0.5107	0.62 	 0.3385234044305473	0.1200	0.1200	0.1000	0.0925	0.0840	0.0620	0.0395
0.5058 	 0.8688888888888888 	 0.5120994 	 0.5123	0.66 	 0.36656135710577237	0.1600	0.1000	0.1033	0.0975	0.0900	0.0660	0.0390
0.5088 	 0.861919191919192 	 0.51046592 	 0.5132	0.61 	 0.3417209891111784	0.1200	0.1300	0.1100	0.0925	0.0820	0.0610	0.0385
0.5026 	 0.8516161616161615 	 0.5092842000000001 	 0.5152	0.63 	 0.3669751833598831	0.1700	0.1350	0.1100	0.0950	0.0840	0.0630	0.0370
0.5072 	 0.8416161616161615 	 0.5105903199999999 	 0.5117	0.61 	 0.3426109707768694	0.1400	0.1050	0.1067	0.0975	0.0840	0.0610	0.0375
0.5108 	 0.8394949494949496 	 0.5125284999999999 	 0.5082	0.59 	 0.3279003989801276	0.0900	0.1300	0.1133	0.1025	0.0860	0.0590	0.0365
0.5098 	 0.8376767676767676 	 0.51015232 	 0.509	0.61 	 0.35573306333256843	0.1300	0.1300	0.1267	0.1125	0.0980	0.0610	0.0360
0.5108 	 0.8363636363636364 	 0.51190962 	 0.5099	0.61 	 0.3520173293008307	0.1500	0.1100	0.1100	0.1075	0.0940	0.0610	0.0375
0.5108 	 0.8453535353535354 	 0.51177448 	 0.5096	0.64 	 0.36439396875177865	0.1500	0.1300	0.1067	0.0925	0.0900	0.0640	0.0375
0.511 	 0.8413131313131313 	 0.51084562 	 0.5106	0.61 	 0.36586925098644557	0.1600	0.1450	0.1200	0.0975	0.0920	0.0610	0.0385
0.5098 	 0.8407070707070708 	 0.50910056 	 0.5112	0.64 	 0.3583694898660733	0.1400	0.1200	0.1100	0.1000	0.0880	0.0640	0.0380
0.515 	 0.8372727272727271 	 0.5105453600000001 	 0.509	0.61 	 0.3585541159934326	0.1600	0.1200	0.1200	0.1000	0.0900	0.0610	0.0370
0.5116 	 0.8329292929292927 	 0.5097659999999999 	 0.5093	0.63 	 0.37739876900143476	0.1700	0.1400	0.1233	0.1075	0.0920	0.0630	0.0370
0.5062 	 0.8281818181818181 	 0.509862 	 0.5087	0.58 	 0.33679256200631846	0.1300	0.1250	0.1133	0.0950	0.0880	0.0580	0.0360
0.5024 	 0.8282828282828283 	 0.5071451600000001 	 0.5069	0.57 	 0.33565571630422497	0.1500	0.1250	0.1033	0.0900	0.0840	0.0570	0.0370
0.506 	 0.8438383838383838 	 0.5093370399999999 	 0.5065	0.62 	 0.37796814275555213	0.1900	0.1300	0.1167	0.1050	0.0960	0.0620	0.0370
0.5112 	 0.8410101010101009 	 0.50910918 	 0.5089	0.61 	 0.35752013464526017	0.1500	0.1400	0.1033	0.0925	0.0920	0.0610	0.0365
0.5108 	 0.8356565656565655 	 0.50854504 	 0.5085	0.63 	 0.3760734398490965	0.1800	0.1300	0.1167	0.1000	0.0960	0.0630	0.0360
0.5138 	 0.8324242424242424 	 0.50933646 	 0.5072	0.6 	 0.35439969070995625	0.1400	0.1400	0.1167	0.1025	0.0920	0.0600	0.0360
0.5112 	 0.838989898989899 	 0.51001676 	 0.5062	0.61 	 0.37271231158131507	0.1700	0.1400	0.1133	0.1125	0.1000	0.0610	0.0370
0.5034 	 0.8359595959595958 	 0.5064268399999999 	 0.5061	0.59 	 0.35495339245023366	0.1800	0.1150	0.1000	0.1025	0.0900	0.0590	0.0380
0.5034 	 0.8353535353535352 	 0.50617102 	 0.5058	0.59 	 0.3594299312734519	0.1800	0.1300	0.1133	0.1000	0.0860	0.0590	0.0385
0.5108 	 0.8328282828282828 	 0.50828162 	 0.5074	0.63 	 0.3621415179060951	0.1600	0.1350	0.1067	0.0925	0.0840	0.0630	0.0370
0.5064 	 0.8341414141414141 	 0.5074436600000001 	 0.5064	0.65 	 0.39720541948655586	0.1900	0.1650	0.1333	0.1075	0.0900	0.0650	0.0370
0.506 	 0.8305050505050504 	 0.50827014 	 0.5093	0.66 	 0.39884454488908355	0.2000	0.1500	0.1133	0.1075	0.0960	0.0660	0.0365
