/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='Yelp', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=4, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.035, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.025, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_Yelp_1713098751_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.15 	 0.07966534359605715	0.0300	0.0250	0.0233	0.0175	0.0180	0.0150	0.0180
0.24 	 0.13803285674639174	0.0700	0.0400	0.0367	0.0375	0.0320	0.0240	0.0195
0.28 	 0.167526981610532	0.1000	0.0500	0.0400	0.0400	0.0360	0.0280	0.0215
0.3 	 0.18550074600572464	0.0900	0.0600	0.0600	0.0575	0.0520	0.0300	0.0225
0.36 	 0.21540034935662825	0.1100	0.0650	0.0567	0.0575	0.0600	0.0360	0.0235
0.39 	 0.26324422640655115	0.1600	0.1050	0.0833	0.0725	0.0660	0.0390	0.0270
0.41 	 0.27555158605216595	0.1700	0.1050	0.0867	0.0775	0.0680	0.0410	0.0295
0.44 	 0.2976939354803857	0.1900	0.1150	0.0933	0.0775	0.0700	0.0440	0.0310
0.51 	 0.3633535104031065	0.2700	0.1450	0.1067	0.0900	0.0740	0.0510	0.0325
0.49 	 0.3615588076931244	0.2700	0.1450	0.1133	0.0950	0.0800	0.0490	0.0320
0.54 	 0.3945673714707601	0.3000	0.1600	0.1167	0.1000	0.0800	0.0540	0.0335
0.57 	 0.4049224918034387	0.2900	0.1550	0.1233	0.1050	0.0920	0.0570	0.0350
0.59 	 0.4245659816299026	0.3200	0.1650	0.1233	0.1050	0.0900	0.0590	0.0345
0.61 	 0.43392651612467	0.3100	0.1700	0.1333	0.1125	0.1000	0.0610	0.0345
0.59 	 0.4341710623643257	0.3000	0.1850	0.1500	0.1225	0.1020	0.0590	0.0350
0.61 	 0.45129520610648605	0.3200	0.1950	0.1500	0.1225	0.1020	0.0610	0.0345
0.62 	 0.4479953495699952	0.3000	0.1900	0.1533	0.1250	0.1060	0.0620	0.0360
0.61 	 0.47348172914612474	0.3600	0.2100	0.1600	0.1250	0.1040	0.0610	0.0370
0.61 	 0.48095969597608773	0.3700	0.2150	0.1667	0.1275	0.1060	0.0610	0.0365
0.62 	 0.48964056058321276	0.3800	0.2250	0.1633	0.1250	0.1060	0.0620	0.0390
0.65 	 0.5054028819499916	0.3900	0.2300	0.1700	0.1325	0.1060	0.0650	0.0395
0.63 	 0.49996321410793404	0.3900	0.2300	0.1633	0.1300	0.1120	0.0630	0.0390
0.64 	 0.5062477990486329	0.3900	0.2350	0.1733	0.1325	0.1080	0.0640	0.0395
0.67 	 0.5151319052004881	0.3900	0.2350	0.1733	0.1325	0.1100	0.0670	0.0395
0.65 	 0.5068679298748752	0.3800	0.2350	0.1700	0.1350	0.1140	0.0650	0.0400
0.67 	 0.5252194016390109	0.4000	0.2400	0.1800	0.1375	0.1160	0.0670	0.0395
0.67 	 0.5279738939165461	0.4100	0.2400	0.1767	0.1350	0.1140	0.0670	0.0400
0.67 	 0.5309292132337053	0.4100	0.2450	0.1833	0.1375	0.1140	0.0670	0.0390
0.66 	 0.5238449539438722	0.4000	0.2400	0.1833	0.1375	0.1180	0.0660	0.0395
0.66 	 0.5281601767577062	0.4100	0.2450	0.1800	0.1375	0.1140	0.0660	0.0400
0.66 	 0.5308788522927078	0.4200	0.2400	0.1800	0.1400	0.1160	0.0660	0.0400
0.68 	 0.5426246021667219	0.4300	0.2500	0.1767	0.1400	0.1160	0.0680	0.0400
0.67 	 0.542626387336811	0.4300	0.2500	0.1833	0.1450	0.1180	0.0670	0.0405
0.68 	 0.5450460235927168	0.4300	0.2500	0.1867	0.1400	0.1180	0.0680	0.0390
0.67 	 0.5407563142928551	0.4300	0.2450	0.1867	0.1425	0.1180	0.0670	0.0395
0.68 	 0.5509684756551737	0.4400	0.2500	0.1900	0.1450	0.1220	0.0680	0.0395
0.68 	 0.5530972179905693	0.4400	0.2600	0.1867	0.1450	0.1220	0.0680	0.0400
0.67 	 0.5557908739618286	0.4500	0.2550	0.1933	0.1525	0.1220	0.0670	0.0400
0.68 	 0.5573653534056235	0.4500	0.2550	0.1900	0.1500	0.1240	0.0680	0.0405
0.67 	 0.5449635267046494	0.4400	0.2450	0.1867	0.1425	0.1180	0.0670	0.0385
0.68 	 0.5609588370186717	0.4500	0.2650	0.1933	0.1475	0.1240	0.0680	0.0390
0.67 	 0.5580757197759199	0.4600	0.2600	0.1900	0.1450	0.1180	0.0670	0.0400
0.67 	 0.557150596104989	0.4600	0.2550	0.1900	0.1450	0.1220	0.0670	0.0400
0.67 	 0.5668313079921032	0.4800	0.2600	0.1900	0.1475	0.1220	0.0670	0.0400
0.67 	 0.5707013336533745	0.4700	0.2750	0.2033	0.1525	0.1240	0.0670	0.0395
0.68 	 0.5704017642130379	0.4800	0.2650	0.1900	0.1475	0.1200	0.0680	0.0390
0.67 	 0.5717842480742925	0.4800	0.2750	0.1933	0.1475	0.1240	0.0670	0.0395
0.67 	 0.5646041974799785	0.4700	0.2700	0.1933	0.1450	0.1200	0.0670	0.0395
0.68 	 0.5720405193815817	0.4700	0.2750	0.2000	0.1525	0.1220	0.0680	0.0390
0.67 	 0.5797106219325875	0.4900	0.2800	0.2033	0.1550	0.1240	0.0670	0.0385
0.68 	 0.5756688907375779	0.4900	0.2700	0.1933	0.1475	0.1180	0.0680	0.0390
0.66 	 0.5750942741307269	0.4900	0.2800	0.2000	0.1525	0.1220	0.0660	0.0395
0.68 	 0.59311793329362	0.5200	0.2750	0.2067	0.1550	0.1240	0.0680	0.0385
0.67 	 0.5628687920495378	0.4700	0.2650	0.1933	0.1450	0.1180	0.0670	0.0395
0.67 	 0.5928067651230626	0.5300	0.2800	0.2000	0.1525	0.1220	0.0670	0.0385
0.66 	 0.5830323776409478	0.5200	0.2750	0.1933	0.1500	0.1220	0.0660	0.0385
0.67 	 0.5928970077294747	0.5300	0.2750	0.2000	0.1550	0.1260	0.0670	0.0390
0.66 	 0.5939694467851142	0.5400	0.2800	0.2000	0.1550	0.1240	0.0660	0.0390
0.67 	 0.579591365568358	0.5000	0.2800	0.1933	0.1475	0.1220	0.0670	0.0385
0.67 	 0.5972469405215508	0.5300	0.2900	0.2033	0.1550	0.1240	0.0670	0.0385
0.66 	 0.5883339071750033	0.5200	0.2850	0.2000	0.1525	0.1240	0.0660	0.0385
0.67 	 0.6020964744229242	0.5400	0.2950	0.2033	0.1525	0.1240	0.0670	0.0390
0.66 	 0.603547786452154	0.5600	0.2900	0.2000	0.1525	0.1220	0.0660	0.0390
