/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='city', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=14, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.045, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_city_1713096305_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.35 	 0.14677363144711988	0.0300	0.0200	0.0200	0.0225	0.0280	0.0350	0.0260
0.4 	 0.17269727201090052	0.0200	0.0350	0.0367	0.0450	0.0400	0.0400	0.0330
0.42 	 0.20138932071114696	0.0500	0.0550	0.0400	0.0525	0.0480	0.0420	0.0365
0.48 	 0.2283175587744001	0.0700	0.0600	0.0467	0.0475	0.0480	0.0480	0.0380
0.48 	 0.22983402096305391	0.0600	0.0500	0.0600	0.0625	0.0560	0.0480	0.0385
0.48 	 0.25822194531432047	0.1000	0.0800	0.0767	0.0700	0.0580	0.0480	0.0370
0.48 	 0.26878064655088985	0.1200	0.0850	0.0767	0.0700	0.0640	0.0480	0.0365
0.51 	 0.2815493880618723	0.1100	0.1000	0.0867	0.0725	0.0600	0.0510	0.0355
0.55 	 0.3014197390648804	0.1100	0.1050	0.0933	0.0800	0.0720	0.0550	0.0340
0.55 	 0.30799871776874355	0.1300	0.1050	0.0900	0.0775	0.0700	0.0550	0.0330
0.56 	 0.311734378874922	0.1300	0.1000	0.0900	0.0775	0.0800	0.0560	0.0335
0.54 	 0.3133440882077384	0.1500	0.1050	0.0867	0.0725	0.0780	0.0540	0.0330
0.55 	 0.30940356443005224	0.1300	0.1050	0.0900	0.0775	0.0720	0.0550	0.0325
0.54 	 0.3163042279644588	0.1500	0.1150	0.0900	0.0800	0.0740	0.0540	0.0330
0.58 	 0.32304269462492113	0.1300	0.1150	0.0833	0.0800	0.0780	0.0580	0.0325
0.59 	 0.3307278714559363	0.1500	0.1150	0.0867	0.0725	0.0740	0.0590	0.0330
0.57 	 0.32757896655340063	0.1500	0.1100	0.0900	0.0900	0.0780	0.0570	0.0340
0.56 	 0.33734074531640895	0.1600	0.1250	0.1067	0.0925	0.0820	0.0560	0.0340
0.57 	 0.3433101253312751	0.1700	0.1250	0.1000	0.0925	0.0840	0.0570	0.0355
0.56 	 0.33581703762010223	0.1600	0.1250	0.1000	0.0875	0.0840	0.0560	0.0345
0.54 	 0.3366269543724256	0.1800	0.1250	0.0967	0.0900	0.0820	0.0540	0.0340
0.56 	 0.3467264099640632	0.1800	0.1350	0.1033	0.0925	0.0880	0.0560	0.0340
0.57 	 0.35695220415695866	0.1900	0.1400	0.1133	0.0975	0.0820	0.0570	0.0355
0.57 	 0.3628288526566411	0.2000	0.1400	0.1133	0.0975	0.0900	0.0570	0.0360
0.58 	 0.37296704161924926	0.2100	0.1400	0.1167	0.1025	0.0920	0.0580	0.0360
0.58 	 0.3743400839962712	0.2200	0.1450	0.1133	0.0975	0.0860	0.0580	0.0335
0.57 	 0.3724796118829186	0.2100	0.1500	0.1233	0.0975	0.0900	0.0570	0.0355
0.6 	 0.3796286661742602	0.2000	0.1500	0.1200	0.1075	0.0920	0.0600	0.0345
0.57 	 0.37644677334141535	0.2200	0.1500	0.1200	0.1050	0.0880	0.0570	0.0355
0.58 	 0.37922350734657023	0.2200	0.1500	0.1167	0.1100	0.0920	0.0580	0.0345
0.56 	 0.3730135742424271	0.2200	0.1550	0.1133	0.1025	0.0900	0.0560	0.0340
0.56 	 0.3715579678017762	0.2200	0.1500	0.1167	0.1025	0.0900	0.0560	0.0340
