/home/cn/anaconda3/envs/HGCL/bin/python3 /home/cn/lfy/HGCL-main/main.py --dataset Yelp --ssl_temp 0.5 --ssl_ureg 0.06 --ssl_ireg 0.07 --lr 0.058 --reg 0.05 --ssl_beta 0.45 --rank 3
2
Namespace(Layers=2, alpha=0.5, batch=8192, dataset='city', decay=0.97, epochs=100, gcn_act='prelu', graphSampleSeed=5000, hide_dim=32, layer_dim='[32]', lr=0.058, metareg=0.15, minlr=0.0001, patience=5, permute=1, rank=3, reg=0.05, seed=5, ssl_beta=0.45, ssl_iSamp=512, ssl_ineg=0.045, ssl_ireg=0.07, ssl_reg=0.02, ssl_temp=0.5, ssl_uSamp=512, ssl_uneg=0.045, ssl_ureg=0.06, tau_inst=6, topk=20, wi1=0.8, wi2=0.2, wu1=0.8, wu2=0.2)
ModelName = SR-HAN_city_1713095668_hide_dim_32_lr_0.058_reg_0.05_topK_20-ssl_ureg_0.06-ssl_ireg_0.07
0.33 	 0.17124539184768495	0.0700	0.0550	0.0433	0.0375	0.0320	0.0330	0.0270
0.46 	 0.24230929966358708	0.1100	0.0650	0.0533	0.0525	0.0580	0.0460	0.0350
0.49 	 0.2743534432025245	0.1300	0.0800	0.0767	0.0675	0.0620	0.0490	0.0370
0.5 	 0.2854741992495348	0.1300	0.0800	0.0933	0.0750	0.0680	0.0500	0.0380
0.51 	 0.30348766619924805	0.1400	0.1050	0.0933	0.0900	0.0760	0.0510	0.0365
0.55 	 0.33200965925264414	0.1600	0.1350	0.0967	0.0850	0.0760	0.0550	0.0375
0.57 	 0.3496173708239573	0.2000	0.1300	0.0967	0.0825	0.0760	0.0570	0.0365
0.58 	 0.33986145694454156	0.1600	0.1250	0.1000	0.0900	0.0760	0.0580	0.0360
0.57 	 0.3521461186182058	0.1900	0.1350	0.1067	0.0875	0.0820	0.0570	0.0370
0.55 	 0.34547489664170494	0.2000	0.1250	0.1000	0.0900	0.0800	0.0550	0.0365
0.52 	 0.3273030015891144	0.1700	0.1350	0.1033	0.0875	0.0740	0.0520	0.0350
0.54 	 0.343717041848085	0.1900	0.1300	0.1033	0.0925	0.0840	0.0540	0.0350
0.56 	 0.3580056940135687	0.2000	0.1400	0.1133	0.0975	0.0820	0.0560	0.0360
0.58 	 0.36476221074432863	0.1900	0.1500	0.1200	0.0975	0.0820	0.0580	0.0360
0.52 	 0.34403048629788524	0.1900	0.1500	0.1133	0.0950	0.0780	0.0520	0.0360
0.54 	 0.3426842736702469	0.1700	0.1400	0.1267	0.0975	0.0800	0.0540	0.0340
0.54 	 0.34456521494329573	0.1800	0.1300	0.1267	0.0975	0.0820	0.0540	0.0350
0.54 	 0.3516440754431377	0.2000	0.1300	0.1167	0.1025	0.0860	0.0540	0.0345
0.56 	 0.3525200012581379	0.1800	0.1450	0.1200	0.0975	0.0820	0.0560	0.0345
0.52 	 0.3407704230663042	0.1800	0.1400	0.1200	0.1025	0.0840	0.0520	0.0345
0.53 	 0.33914962497504847	0.1800	0.1300	0.1200	0.0900	0.0840	0.0530	0.0335
0.52 	 0.35368044181829356	0.2200	0.1500	0.1067	0.0900	0.0840	0.0520	0.0345
0.52 	 0.3497563775289694	0.2100	0.1400	0.1167	0.0900	0.0860	0.0520	0.0340
0.57 	 0.37200238905093463	0.2200	0.1450	0.1133	0.0975	0.0900	0.0570	0.0340
0.55 	 0.35317773962499144	0.1900	0.1400	0.1167	0.0975	0.0800	0.0550	0.0350
0.55 	 0.3532688189601801	0.2000	0.1350	0.1033	0.0925	0.0840	0.0550	0.0340
0.58 	 0.3751569741523436	0.2000	0.1600	0.1233	0.1050	0.0900	0.0580	0.0335
0.55 	 0.361077207341544	0.2100	0.1400	0.1167	0.1000	0.0860	0.0550	0.0335
0.53 	 0.3639501642811496	0.2200	0.1600	0.1167	0.1000	0.0860	0.0530	0.0335
0.53 	 0.3586236732218114	0.2200	0.1450	0.1100	0.0975	0.0880	0.0530	0.0340
0.58 	 0.3862125043697716	0.2300	0.1650	0.1200	0.1025	0.0900	0.0580	0.0345
0.57 	 0.3694670860788454	0.2200	0.1400	0.1100	0.1000	0.0840	0.0570	0.0330
0.55 	 0.3747411476331983	0.2400	0.1550	0.1167	0.0950	0.0820	0.0550	0.0345
0.55 	 0.37525864183183977	0.2400	0.1550	0.1133	0.0925	0.0900	0.0550	0.0335
0.58 	 0.38001500425920903	0.2300	0.1450	0.1200	0.0950	0.0880	0.0580	0.0335
0.54 	 0.3676485877697231	0.2400	0.1400	0.1133	0.0975	0.0860	0.0540	0.0350
0.57 	 0.3905809469500258	0.2500	0.1650	0.1200	0.1050	0.0880	0.0570	0.0335
0.55 	 0.3861709983809902	0.2500	0.1600	0.1333	0.1025	0.0900	0.0550	0.0345
0.54 	 0.36600490601366487	0.2200	0.1550	0.1200	0.0950	0.0860	0.0540	0.0350
0.57 	 0.39015842765964953	0.2500	0.1650	0.1200	0.1025	0.0880	0.0570	0.0345
0.54 	 0.359072083037056	0.2000	0.1600	0.1167	0.0975	0.0840	0.0540	0.0350
0.56 	 0.3825910524866339	0.2400	0.1650	0.1233	0.1000	0.0840	0.0560	0.0335
0.54 	 0.3835855094712287	0.2600	0.1700	0.1200	0.0975	0.0820	0.0540	0.0345
0.56 	 0.39322406341368554	0.2700	0.1700	0.1200	0.0950	0.0840	0.0560	0.0345
0.56 	 0.39681318894886425	0.2700	0.1800	0.1300	0.0975	0.0800	0.0560	0.0350
0.58 	 0.40214720149033667	0.2700	0.1700	0.1200	0.1025	0.0880	0.0580	0.0345
